case,size,cat,seed,arm,ms,timeout,exception,oob,mismatch,hard,hardW,softW,wishRate,changed,total,weighted,peakMB,hash,repro
c40-large-c2deficit1,large,c2deficit,0,new,17152,0,0,0,0,0,0.0,1299.0,0.9623,39,350,1299.0,100,-563166951,same
c40-large-c2deficit1,large,c2deficit,1,old,13817,0,0,0,0,0,0.0,1293.0,0.9623,47,347,1293.0,98,2028448049,
c40-large-c2deficit1,large,c2deficit,1,new,13585,0,0,0,0,0,0.0,1293.0,0.9623,47,347,1293.0,96,2028448049,
c41-large-c42pair0,large,c42pair,0,old,22265,0,0,0,0,0,0.0,1513.0,0.9778,53,617,1513.0,138,-2102561634,
c41-large-c42pair0,large,c42pair,0,new,22329,0,0,0,0,0,0.0,1513.0,0.9778,53,617,1513.0,148,-2102561634,same
c41-large-c42pair0,large,c42pair,1,old,21552,0,0,0,0,0,0.0,1513.0,0.9778,53,617,1513.0,141,-2102561634,
c41-large-c42pair0,large,c42pair,1,new,21756,0,0,0,0,0,0.0,1513.0,0.9778,53,617,1513.0,140,-2102561634,
c42-large-c42pair1,large,c42pair,0,old,11816,0,0,0,0,0,0.0,1516.0,0.9346,55,619,1516.0,143,-1053284748,
c42-large-c42pair1,large,c42pair,0,new,11818,0,0,0,0,0,0.0,1516.0,0.9346,55,619,1516.0,142,-1053284748,same
c42-large-c42pair1,large,c42pair,1,old,12072,0,0,0,0,0,0.0,1516.0,0.9346,55,619,1516.0,142,-1053284748,
c42-large-c42pair1,large,c42pair,1,new,12038,0,0,0,0,0,0.0,1516.0,0.9346,55,619,1516.0,163,-1053284748,
r01-golden,large,real,0,old,15348,0,0,0,0,0,0.0,8154.0,1.0000,32,377,8154.0,1956,-843968576,
r01-golden,large,real,0,new,13530,0,0,0,0,0,0.0,8154.0,1.0000,32,377,8154.0,1970,-843968576,same
r01-golden,large,real,1,old,13311,0,0,0,0,0,0.0,8082.0,1.0000,40,391,8082.0,1910,1704066406,
r01-golden,large,real,1,new,13592,0,0,0,0,0,0.0,8082.0,1.0000,40,391,8082.0,1716,1704066406,
r02-sample,large,real,0,old,14378,0,0,0,0,1,9000.0,2647.0,0.9032,43,284,11647.0,1766,-1243564702,
r02-sample,large,real,0,new,14371,0,0,0,0,1,9000.0,2647.0,0.9032,43,284,11647.0,1720,-1243564702,same
r02-sample,large,real,1,old,11643,0,0,0,0,1,9000.0,2675.0,0.9032,37,280,11675.0,1577,659943174,
r02-sample,large,real,1,new,11590,0,0,0,0,1,9000.0,2675.0,0.9032,37,280,11675.0,1636,659943174,
r03-blocked_covu,large,real,0,old,13485,0,0,0,0,4,40000.0,3829.0,1.0000,49,287,43829.0,1188,1792908895,
r03-blocked_covu,large,real,0,new,12492,0,0,0,0,4,40000.0,3829.0,1.0000,49,287,43829.0,1057,1792908895,same
r03-blocked_covu,large,real,1,old,13302,0,0,0,0,4,40000.0,3829.0,1.0000,49,287,43829.0,1068,1792908895,
r03-blocked_covu,large,real,1,new,12930,0,0,0,0,4,40000.0,3829.0,1.0000,49,287,43829.0,1008,1792908895,
r04-sept2026,large,real,0,old,17324,0,0,0,0,0,0.0,5189.0,1.0000,15,400,5189.0,1477,742576201,
r04-sept2026,large,real,0,new,16177,0,0,0,0,0,0.0,5189.0,1.0000,15,400,5189.0,1375,742576201,same
r04-sept2026,large,real,1,old,17059,0,0,0,0,0,0.0,5189.0,1.0000,15,400,5189.0,1791,742576201,
r04-sept2026,large,real,1,new,16941,0,0,0,0,0,0.0,5189.0,1.0000,15,400,5189.0,1593,742576201,
